Date,Store_ID,Zone,Total_Visitors,Avg_Dwell_Time_Min,Zone_Area_SqFt
2025-12-28,Store_03,Clothing,313,43,823
2025-12-28,Store_03,Grocery,159,22,1921
2025-12-28,Store_03,Home,332,39,1376
2025-12-28,Store_03,Beauty,235,16,536
2025-12-29,Store_01,Electronics,488,46,755
2025-12-29,Store_01,Clothing,583,43,558
2025-12-29,Store_01,Grocery,206,21,1811
2025-12-29,Store_01,Home,218,29,1087
2025-12-29,Store_01,Beauty,391,12,1193
2025-12-29,Store_02,Electronics,369,42,1060
2025-12-29,Store_02,Clothing,411,19,805
2025-12-29,Store_02,Grocery,595,47,1329
2025-12-29,Store_02,Home,538,38,1508
2025-12-29,Store_02,Beauty,154,15,1000
2025-12-29,Store_03,Electronics,222,37,1432
2025-12-29,Store_03,Clothing,483,39,598
2025-12-29,Store_03,Grocery,403,16,1094
2025-12-29,Store_03,Home,379,46,1943
2025-12-29,Store_03,Beauty,477,25,1633
2025-12-30,Store_01,Electronics,486,18,929
2025-12-30,Store_01,Clothing,326,44,1909
2025-12-30,Store_01,Grocery,466,44,1896
2025-12-30,Store_01,Home,520,22,1847
2025-12-30,Store_01,Beauty,222,47,1730
2025-12-30,Store_02,Electronics,306,47,1712
2025-12-30,Store_02,Clothing,516,21,1528
2025-12-30,Store_02,Grocery,550,13,1351
2025-12-30,Store_02,Home,333,20,1869
2025-12-30,Store_02,Beauty,392,47,1013
2025-12-30,Store_03,Electronics,371,37,1998
2025-12-30,Store_03,Clothing,322,9,1958
2025-12-30,Store_03,Grocery,263,27,1559
2025-12-30,Store_03,Home,455,10,1441
2025-12-30,Store_03,Beauty,338,33,506
2025-12-31,Store_01,Electronics,358,36,1594
2025-12-31,Store_01,Clothing,573,49,587
2025-12-31,Store_01,Grocery,438,36,1077
2025-12-31,Store_01,Home,580,9,1485
2025-12-31,Store_01,Beauty,553,16,1886
2025-12-31,Store_02,Electronics,332,40,775
2025-12-31,Store_02,Clothing,507,40,1370
2025-12-31,Store_02,Grocery,583,33,1092
2025-12-31,Store_02,Home,548,12,1515
2025-12-31,Store_02,Beauty,367,30,1052
2025-12-31,Store_03,Electronics,351,41,1649
2025-12-31,Store_03,Clothing,196,31,598
2025-12-31,Store_03,Grocery,593,7,1105
2025-12-31,Store_03,Home,582,49,1840
2025-12-31,Store_03,Beauty,362,40,823
2026-01-01,Store_01,Electronics,193,8,1386
2026-01-01,Store_01,Clothing,166,41,1597
2026-01-01,Store_01,Grocery,245,20,1177
2026-01-01,Store_01,Home,433,9,705
2026-01-01,Store_01,Beauty,420,5,1933
2026-01-01,Store_02,Electronics,558,14,1571
2026-01-01,Store_02,Clothing,338,50,717
2026-01-01,Store_02,Grocery,385,8,583
2026-01-01,Store_02,Home,384,25,847
2026-01-01,Store_02,Beauty,459,39,1469
2026-01-01,Store_03,Electronics,522,45,766
2026-01-01,Store_03,Clothing,287,47,1528
2026-01-01,Store_03,Grocery,405,20,1248
2026-01-01,Store_03,Home,229,38,1663
2026-01-01,Store_03,Beauty,238,12,836
2026-01-02,Store_01,Electronics,446,22,785
2026-01-02,Store_01,Clothing,424,16,733
2026-01-02,Store_01,Grocery,277,39,1175
2026-01-02,Store_01,Home,512,37,1430
2026-01-02,Store_01,Beauty,277,29,976
2026-01-02,Store_02,Electronics,225,47,1015
2026-01-02,Store_02,Clothing,457,26,547
2026-01-02,Store_02,Grocery,582,36,1246
2026-01-02,Store_02,Home,536,11,1578
2026-01-02,Store_02,Beauty,270,24,1285
2026-01-02,Store_03,Electronics,455,44,1110
2026-01-02,Store_03,Clothing,514,17,1637
2026-01-02,Store_03,Grocery,277,23,757
2026-01-02,Store_03,Home,164,28,653
2026-01-02,Store_03,Beauty,585,30,1034
2026-01-03,Store_01,Electronics,233,19,1985
2026-01-03,Store_01,Clothing,394,44,1058
2026-01-03,Store_01,Grocery,346,39,763
2026-01-03,Store_01,Home,312,13,1265
2026-01-03,Store_01,Beauty,456,32,1935
2026-01-03,Store_02,Electronics,293,27,725
2026-01-03,Store_02,Clothing,325,21,846
2026-01-03,Store_02,Grocery,175,28,925
2026-01-03,Store_02,Home,321,7,1409
2026-01-03,Store_02,Beauty,196,18,664
2026-01-03,Store_03,Electronics,332,34,1281
2026-01-03,Store_03,Clothing,517,49,825
2026-01-03,Store_03,Grocery,540,12,655
2026-01-03,Store_03,Home,464,11,1693
2026-01-03,Store_03,Beauty,330,28,1240
2026-01-04,Store_01,Electronics,497,20,706
2026-01-04,Store_01,Clothing,302,39,1063
2026-01-04,Store_01,Grocery,319,14,1603
2026-01-04,Store_01,Home,205,39,569
2026-01-04,Store_01,Beauty,370,15,571
2026-01-04,Store_02,Electronics,259,26,1012
2026-01-04,Store_02,Clothing,536,23,1008
2026-01-04,Store_02,Grocery,256,26,1169
2026-01-04,Store_02,Home,173,15,1231
2026-01-04,Store_02,Beauty,392,11,1720
2026-01-04,Store_03,Electronics,276,41,575
2026-01-04,Store_03,Clothing,176,46,1823
2026-01-04,Store_03,Grocery,273,7,1343
2026-01-04,Store_03,Home,440,13,1529
2026-01-04,Store_03,Beauty,304,40,783
2026-01-05,Store_01,Electronics,170,13,625
2026-01-05,Store_01,Clothing,445,41,1614
2026-01-05,Store_01,Grocery,182,42,1378
2026-01-05,Store_01,Home,280,25,1774
2026-01-05,Store_01,Beauty,320,45,1029
2026-01-05,Store_02,Electronics,473,42,1871
2026-01-05,Store_02,Clothing,445,48,638
2026-01-05,Store_02,Grocery,286,7,1436
2026-01-05,Store_02,Home,250,5,1825
2026-01-05,Store_02,Beauty,316,21,1772
2026-01-05,Store_03,Electronics,248,16,1482
2026-01-05,Store_03,Clothing,302,12,1028
2026-01-05,Store_03,Grocery,279,33,1132
2026-01-05,Store_03,Home,489,33,1106
2026-01-05,Store_03,Beauty,338,48,707
2026-01-06,Store_01,Electronics,509,26,1859
2026-01-06,Store_01,Clothing,305,40,1536
2026-01-06,Store_01,Grocery,597,5,750
2026-01-06,Store_01,Home,374,38,875
2026-01-06,Store_01,Beauty,538,11,1938
2026-01-06,Store_02,Electronics,347,20,1254
2026-01-06,Store_02,Clothing,193,19,549
2026-01-06,Store_02,Grocery,390,32,1698
2026-01-06,Store_02,Home,379,16,1002
2026-01-06,Store_02,Beauty,282,38,1508
2026-01-06,Store_03,Electronics,291,5,1865
2026-01-06,Store_03,Clothing,167,28,1821
2026-01-06,Store_03,Grocery,592,26,1631
2026-01-06,Store_03,Home,452,14,1837
2026-01-06,Store_03,Beauty,428,16,1532
2026-01-07,Store_01,Electronics,435,45,1199
2026-01-07,Store_01,Clothing,482,9,509
2026-01-07,Store_01,Grocery,187,29,1726
2026-01-07,Store_01,Home,271,23,1975
2026-01-07,Store_01,Beauty,545,16,692
2026-01-07,Store_02,Electronics,305,18,1618
2026-01-07,Store_02,Clothing,553,42,1013
2026-01-07,Store_02,Grocery,311,32,704
2026-01-07,Store_02,Home,528,35,1718
2026-01-07,Store_02,Beauty,196,8,1303
2026-01-07,Store_03,Electronics,360,34,1094
2026-01-07,Store_03,Clothing,443,11,1041
2026-01-07,Store_03,Grocery,565,31,647
2026-01-07,Store_03,Home,170,42,1275
2026-01-07,Store_03,Beauty,153,9,1119
2026-01-08,Store_01,Electronics,452,42,940
2026-01-08,Store_01,Clothing,435,43,1565
2026-01-08,Store_01,Grocery,203,13,863
2026-01-08,Store_01,Home,287,50,542
2026-01-08,Store_01,Beauty,535,49,1182
2026-01-08,Store_02,Electronics,597,30,1428
2026-01-08,Store_02,Clothing,241,11,1614
2026-01-08,Store_02,Grocery,412,36,1486
2026-01-08,Store_02,Home,564,47,1108
2026-01-08,Store_02,Beauty,478,33,1344
2026-01-08,Store_03,Electronics,378,5,1459
2026-01-08,Store_03,Clothing,164,39,769
2026-01-08,Store_03,Grocery,393,10,534
2026-01-08,Store_03,Home,433,45,1018
2026-01-08,Store_03,Beauty,340,19,1801
2026-01-09,Store_01,Electronics,203,12,1908
2026-01-09,Store_01,Clothing,485,22,627
2026-01-09,Store_01,Grocery,521,47,1469
2026-01-09,Store_01,Home,527,28,645
2026-01-09,Store_01,Beauty,164,46,1894
2026-01-09,Store_02,Electronics,461,21,1164
2026-01-09,Store_02,Clothing,532,6,875
2026-01-09,Store_02,Grocery,421,16,1884
2026-01-09,Store_02,Home,320,37,1771
2026-01-09,Store_02,Beauty,220,30,1274
2026-01-09,Store_03,Electronics,493,10,677
2026-01-09,Store_03,Clothing,523,33,1563
2026-01-09,Store_03,Grocery,191,12,1033
2026-01-09,Store_03,Home,179,29,953
2026-01-09,Store_03,Beauty,515,20,1382
2026-01-10,Store_01,Electronics,353,14,753
2026-01-10,Store_01,Clothing,365,31,1320
2026-01-10,Store_01,Grocery,422,31,1962
2026-01-10,Store_01,Home,227,37,1178
2026-01-10,Store_01,Beauty,212,42,540
2026-01-10,Store_02,Electronics,401,46,923
2026-01-10,Store_02,Clothing,389,45,754
2026-01-10,Store_02,Grocery,433,7,1647
2026-01-10,Store_02,Home,259,22,547
2026-01-10,Store_02,Beauty,287,22,1257
2026-01-10,Store_03,Electronics,206,47,559
2026-01-10,Store_03,Clothing,573,12,503
2026-01-10,Store_03,Grocery,224,49,1644
2026-01-10,Store_03,Home,447,19,1064
2026-01-10,Store_03,Beauty,588,17,960
2026-01-11,Store_01,Electronics,525,19,1682
2026-01-11,Store_01,Clothing,351,5,763
2026-01-11,Store_01,Grocery,532,39,816
2026-01-11,Store_01,Home,442,39,530
2026-01-11,Store_01,Beauty,503,7,775
2026-01-11,Store_02,Electronics,315,28,1800
2026-01-11,Store_02,Clothing,460,44,775
2026-01-11,Store_02,Grocery,426,14,899
2026-01-11,Store_02,Home,376,19,1980
2026-01-11,Store_02,Beauty,265,49,623
2026-01-11,Store_03,Electronics,550,35,1963
2026-01-11,Store_03,Clothing,359,24,546
2026-01-11,Store_03,Grocery,511,29,1740
2026-01-11,Store_03,Home,567,17,909
2026-01-11,Store_03,Beauty,449,30,1579
2026-01-12,Store_01,Electronics,447,42,502
2026-01-12,Store_01,Clothing,355,15,1269
2026-01-12,Store_01,Grocery,521,47,539
2026-01-12,Store_01,Home,434,32,708
2026-01-12,Store_01,Beauty,551,39,787
2026-01-12,Store_02,Electronics,551,44,1119
2026-01-12,Store_02,Clothing,550,12,1232
2026-01-12,Store_02,Grocery,517,42,703
2026-01-12,Store_02,Home,538,32,776
2026-01-12,Store_02,Beauty,356,40,690
2026-01-12,Store_03,Electronics,553,24,1900
2026-01-12,Store_03,Clothing,361,23,969
2026-01-12,Store_03,Grocery,540,23,1602
2026-01-12,Store_03,Home,485,31,1822
2026-01-12,Store_03,Beauty,364,8,1297
2026-01-13,Store_01,Electronics,371,9,1941
2026-01-13,Store_01,Clothing,580,13,1233
2026-01-13,Store_01,Grocery,163,28,1248
2026-01-13,Store_01,Home,338,27,1414
2026-01-13,Store_01,Beauty,499,15,1845
2026-01-13,Store_02,Electronics,335,48,544
2026-01-13,Store_02,Clothing,329,26,895
2026-01-13,Store_02,Grocery,368,40,1205
2026-01-13,Store_02,Home,427,21,1941
2026-01-13,Store_02,Beauty,259,22,1558
2026-01-13,Store_03,Electronics,309,13,1759
2026-01-13,Store_03,Clothing,206,28,985
2026-01-13,Store_03,Grocery,541,22,1946
2026-01-13,Store_03,Home,434,41,1179
2026-01-13,Store_03,Beauty,450,41,918
2026-01-14,Store_01,Electronics,491,25,1305
2026-01-14,Store_01,Clothing,337,35,1125
2026-01-14,Store_01,Grocery,495,47,896
2026-01-14,Store_01,Home,189,9,1477
2026-01-14,Store_01,Beauty,256,38,1887
2026-01-14,Store_02,Electronics,203,14,631
2026-01-14,Store_02,Clothing,459,31,1211
2026-01-14,Store_02,Grocery,462,25,1505
2026-01-14,Store_02,Home,464,27,1661
2026-01-14,Store_02,Beauty,219,42,1664
2026-01-14,Store_03,Electronics,547,48,1560
2026-01-14,Store_03,Clothing,513,16,1883
2026-01-14,Store_03,Grocery,187,25,1219
2026-01-14,Store_03,Home,300,24,642
2026-01-14,Store_03,Beauty,179,10,1492
2026-01-15,Store_01,Electronics,415,49,942
2026-01-15,Store_01,Clothing,482,16,1587
2026-01-15,Store_01,Grocery,339,22,1252
2026-01-15,Store_01,Home,308,48,591
2026-01-15,Store_01,Beauty,494,27,1926
2026-01-15,Store_02,Electronics,298,11,1114
2026-01-15,Store_02,Clothing,395,39,1126
2026-01-15,Store_02,Grocery,498,49,1959
2026-01-15,Store_02,Home,439,17,1929
2026-01-15,Store_02,Beauty,512,10,952
2026-01-15,Store_03,Electronics,271,29,1956
2026-01-15,Store_03,Clothing,298,36,942
2026-01-15,Store_03,Grocery,275,22,981
2026-01-15,Store_03,Home,237,11,771
2026-01-15,Store_03,Beauty,345,28,1882
2026-01-16,Store_01,Electronics,519,48,1377
2026-01-16,Store_01,Clothing,285,17,1748
2026-01-16,Store_01,Grocery,438,5,794
2026-01-16,Store_01,Home,397,48,561
2026-01-16,Store_01,Beauty,362,39,1653
2026-01-16,Store_02,Electronics,545,19,1477
2026-01-16,Store_02,Clothing,366,24,503
2026-01-16,Store_02,Grocery,481,29,1468
2026-01-16,Store_02,Home,150,49,1192
2026-01-16,Store_02,Beauty,523,33,1948
2026-01-16,Store_03,Electronics,528,22,911
2026-01-16,Store_03,Clothing,558,43,1793
2026-01-16,Store_03,Grocery,188,40,1451
2026-01-16,Store_03,Home,311,20,621
2026-01-16,Store_03,Beauty,412,34,1701
2026-01-17,Store_01,Electronics,172,12,590
2026-01-17,Store_01,Clothing,320,44,1525
2026-01-17,Store_01,Grocery,203,26,1951
2026-01-17,Store_01,Home,433,29,1602
2026-01-17,Store_01,Beauty,420,41,1271
2026-01-17,Store_02,Electronics,241,18,1738
2026-01-17,Store_02,Clothing,565,36,1763
2026-01-17,Store_02,Grocery,573,21,1901
2026-01-17,Store_02,Home,307,36,927
2026-01-17,Store_02,Beauty,316,9,975
2026-01-17,Store_03,Electronics,234,37,710
2026-01-17,Store_03,Clothing,576,24,737
2026-01-17,Store_03,Grocery,448,44,1528
2026-01-17,Store_03,Home,152,12,517
2026-01-17,Store_03,Beauty,352,24,597
2026-01-18,Store_01,Electronics,308,11,1683
2026-01-18,Store_01,Clothing,276,46,621
2026-01-18,Store_01,Grocery,173,30,1705
2026-01-18,Store_01,Home,599,16,1447
2026-01-18,Store_01,Beauty,429,39,1590
2026-01-18,Store_02,Electronics,504,13,677
2026-01-18,Store_02,Clothing,466,16,1177
2026-01-18,Store_02,Grocery,376,40,937
2026-01-18,Store_02,Home,288,42,1138
2026-01-18,Store_02,Beauty,296,18,1240
2026-01-18,Store_03,Electronics,171,9,1147
2026-01-18,Store_03,Clothing,559,28,705
2026-01-18,Store_03,Grocery,257,21,1851
2026-01-18,Store_03,Home,529,44,1893
2026-01-18,Store_03,Beauty,432,39,651
2026-01-19,Store_01,Electronics,235,15,981
2026-01-19,Store_01,Clothing,365,12,1123
2026-01-19,Store_01,Grocery,590,6,1923
2026-01-19,Store_01,Home,259,27,601
2026-01-19,Store_01,Beauty,398,35,1671
2026-01-19,Store_02,Electronics,268,39,870
2026-01-19,Store_02,Clothing,416,41,1978
2026-01-19,Store_02,Grocery,454,36,1723
2026-01-19,Store_02,Home,290,12,1978
2026-01-19,Store_02,Beauty,507,49,1130
2026-01-19,Store_03,Electronics,597,48,1022
2026-01-19,Store_03,Clothing,314,19,1340
2026-01-19,Store_03,Grocery,553,15,918
2026-01-19,Store_03,Home,537,31,1327
2026-01-19,Store_03,Beauty,388,8,1061
2026-01-20,Store_01,Electronics,415,43,1350
2026-01-20,Store_01,Clothing,217,6,1218
2026-01-20,Store_01,Grocery,355,17,1876
2026-01-20,Store_01,Home,182,8,1040
2026-01-20,Store_01,Beauty,424,43,1528
2026-01-20,Store_02,Electronics,491,9,1331
2026-01-20,Store_02,Clothing,538,12,1361
2026-01-20,Store_02,Grocery,259,28,1745
2026-01-20,Store_02,Home,361,5,1202
2026-01-20,Store_02,Beauty,600,10,1262
2026-01-20,Store_03,Electronics,177,5,867
2026-01-20,Store_03,Clothing,295,41,1163
2026-01-20,Store_03,Grocery,466,8,1038
2026-01-20,Store_03,Home,467,17,863
2026-01-20,Store_03,Beauty,436,37,1740
2026-01-21,Store_01,Electronics,429,48,768
2026-01-21,Store_01,Clothing,586,9,801
2026-01-21,Store_01,Grocery,303,45,993
2026-01-21,Store_01,Home,543,43,1194
2026-01-21,Store_01,Beauty,496,45,1819
2026-01-21,Store_02,Electronics,526,18,886
2026-01-21,Store_02,Clothing,539,16,1938
2026-01-21,Store_02,Grocery,462,36,1361
2026-01-21,Store_02,Home,470,16,854
2026-01-21,Store_02,Beauty,164,13,1103
2026-01-21,Store_03,Electronics,187,18,1651
2026-01-21,Store_03,Clothing,347,10,1831
2026-01-21,Store_03,Grocery,457,44,1340
2026-01-21,Store_03,Home,274,34,1123
2026-01-21,Store_03,Beauty,544,33,566
2026-01-22,Store_01,Electronics,196,7,778
2026-01-22,Store_01,Clothing,462,33,1685
2026-01-22,Store_01,Grocery,325,11,1762
2026-01-22,Store_01,Home,442,48,955
2026-01-22,Store_01,Beauty,237,36,885
2026-01-22,Store_02,Electronics,502,8,1797
2026-01-22,Store_02,Clothing,361,48,1698
2026-01-22,Store_02,Grocery,418,17,836
2026-01-22,Store_02,Home,221,21,723
2026-01-22,Store_02,Beauty,379,20,1587
2026-01-22,Store_03,Electronics,422,18,1386
2026-01-22,Store_03,Clothing,489,37,1986
2026-01-22,Store_03,Grocery,414,31,720
2026-01-22,Store_03,Home,390,12,1917
2026-01-22,Store_03,Beauty,337,5,520
2026-01-23,Store_01,Electronics,403,6,1075
2026-01-23,Store_01,Clothing,331,17,1904
2026-01-23,Store_01,Grocery,219,21,1120
2026-01-23,Store_01,Home,347,12,845
2026-01-23,Store_01,Beauty,224,27,1506
2026-01-23,Store_02,Electronics,296,47,1568
2026-01-23,Store_02,Clothing,260,10,1708
2026-01-23,Store_02,Grocery,333,16,723
2026-01-23,Store_02,Home,166,39,1731
2026-01-23,Store_02,Beauty,460,31,1953
2026-01-23,Store_03,Electronics,155,26,778
2026-01-23,Store_03,Clothing,271,21,1643
2026-01-23,Store_03,Grocery,158,12,1768
2026-01-23,Store_03,Home,296,24,800
2026-01-23,Store_03,Beauty,396,11,808
2026-01-24,Store_01,Electronics,527,8,1103
2026-01-24,Store_01,Clothing,196,44,1513
2026-01-24,Store_01,Grocery,398,35,1729
2026-01-24,Store_01,Home,454,21,1180
2026-01-24,Store_01,Beauty,351,13,628
2026-01-24,Store_02,Electronics,213,35,1010
2026-01-24,Store_02,Clothing,345,19,1915
2026-01-24,Store_02,Grocery,253,15,780
2026-01-24,Store_02,Home,470,17,1261
2026-01-24,Store_02,Beauty,370,43,932
2026-01-24,Store_03,Electronics,450,22,744
2026-01-24,Store_03,Clothing,413,30,1000
2026-01-24,Store_03,Grocery,156,30,590
2026-01-24,Store_03,Home,316,11,946
2026-01-24,Store_03,Beauty,442,23,1129
2026-01-25,Store_01,Electronics,385,14,1545
2026-01-25,Store_01,Clothing,483,9,654
2026-01-25,Store_01,Grocery,199,50,1730
2026-01-25,Store_01,Home,518,6,857
2026-01-25,Store_01,Beauty,457,7,1681
2026-01-25,Store_02,Electronics,185,7,1000
2026-01-25,Store_02,Clothing,195,21,837
2026-01-25,Store_02,Grocery,511,32,1898
2026-01-25,Store_02,Home,537,22,838
2026-01-25,Store_02,Beauty,394,48,1751
2026-01-25,Store_03,Electronics,466,12,1666
2026-01-25,Store_03,Clothing,562,50,545
2026-01-25,Store_03,Grocery,172,36,1402
2026-01-25,Store_03,Home,581,20,689
2026-01-25,Store_03,Beauty,255,43,1613
2026-01-26,Store_01,Electronics,586,6,863
2026-01-26,Store_01,Clothing,318,13,1401
2026-01-26,Store_01,Grocery,376,41,1223
2026-01-26,Store_01,Home,316,42,1938
2026-01-26,Store_01,Beauty,321,28,1676
2026-01-26,Store_02,Electronics,551,21,1706
2026-01-26,Store_02,Clothing,510,21,1514
2026-01-26,Store_02,Grocery,322,41,1742
2026-01-26,Store_02,Home,479,44,1999
2026-01-26,Store_02,Beauty,343,38,2000
2026-01-26,Store_03,Electronics,599,33,792
2026-01-26,Store_03,Clothing,267,18,1066
2026-01-26,Store_03,Grocery,240,34,1988
2026-01-26,Store_03,Home,227,20,1849
2026-01-26,Store_03,Beauty,215,16,1913
2026-01-27,Store_01,Electronics,200,40,1060
2026-01-27,Store_01,Clothing,248,6,807
2026-01-27,Store_01,Grocery,451,9,1944
2026-01-27,Store_01,Home,595,14,1236
2026-01-27,Store_01,Beauty,435,11,1153
2026-01-27,Store_02,Electronics,587,17,1090
2026-01-27,Store_02,Clothing,332,47,1069
2026-01-27,Store_02,Grocery,168,38,667
2026-01-27,Store_02,Home,374,24,598
2026-01-27,Store_02,Beauty,408,23,1571
2026-01-27,Store_03,Electronics,398,48,582
2026-01-27,Store_03,Clothing,463,45,628
2026-01-27,Store_03,Grocery,424,42,1014
2026-01-27,Store_03,Home,246,17,657
2026-01-27,Store_03,Beauty,168,5,1337
2026-01-28,Store_01,Electronics,192,8,728
2026-01-28,Store_01,Clothing,226,39,843
2026-01-28,Store_01,Grocery,165,40,1618
2026-01-28,Store_01,Home,223,33,697
2026-01-28,Store_01,Beauty,461,18,1171
2026-01-28,Store_02,Electronics,329,17,847
2026-01-28,Store_02,Clothing,399,8,1606
2026-01-28,Store_02,Grocery,467,41,712
2026-01-28,Store_02,Home,309,29,1038
2026-01-28,Store_02,Beauty,401,28,1994
2026-01-28,Store_03,Electronics,233,18,1381
2026-01-28,Store_03,Clothing,245,10,1477
2026-01-28,Store_03,Grocery,278,7,1776
2026-01-28,Store_03,Home,254,46,1199
2026-01-28,Store_03,Beauty,422,15,1325
2026-01-29,Store_01,Electronics,309,24,1860
2026-01-29,Store_01,Clothing,476,27,1739
2026-01-29,Store_01,Grocery,592,46,771
2026-01-29,Store_01,Home,581,46,675
2026-01-29,Store_01,Beauty,404,41,1597
2026-01-29,Store_02,Electronics,390,16,1510
2026-01-29,Store_02,Clothing,332,41,771
2026-01-29,Store_02,Grocery,250,14,1483
2026-01-29,Store_02,Home,208,28,703
2026-01-29,Store_02,Beauty,266,23,1512
2026-01-29,Store_03,Electronics,593,15,719
2026-01-29,Store_03,Clothing,353,39,1493
2026-01-29,Store_03,Grocery,166,13,589
2026-01-29,Store_03,Home,589,22,1333
2026-01-29,Store_03,Beauty,255,12,1037
2026-01-30,Store_01,Electronics,489,19,1914
2026-01-30,Store_01,Clothing,365,27,1731
2026-01-30,Store_01,Grocery,436,25,1298
2026-01-30,Store_01,Home,465,26,1621
2026-01-30,Store_01,Beauty,558,48,1794
2026-01-30,Store_02,Electronics,464,30,1267
2026-01-30,Store_02,Clothing,512,5,1782
2026-01-30,Store_02,Grocery,194,22,740
2026-01-30,Store_02,Home,251,21,839
2026-01-30,Store_02,Beauty,376,34,1452
2026-01-30,Store_03,Electronics,484,47,565
2026-01-30,Store_03,Clothing,320,34,1753
2026-01-30,Store_03,Grocery,500,11,1765
2026-01-30,Store_03,Home,418,14,514
2026-01-30,Store_03,Beauty,454,35,1200
2026-01-31,Store_01,Electronics,557,38,1703
2026-01-31,Store_01,Clothing,299,37,1707
2026-01-31,Store_01,Grocery,346,39,1124
2026-01-31,Store_01,Home,215,41,868
2026-01-31,Store_01,Beauty,421,22,1907
2026-01-31,Store_02,Electronics,170,19,1339
2026-01-31,Store_02,Clothing,540,24,1134
2026-01-31,Store_02,Grocery,387,25,1515
2026-01-31,Store_02,Home,312,35,1267
2026-01-31,Store_02,Beauty,224,27,1885
2026-01-31,Store_03,Electronics,210,46,969
2026-01-31,Store_03,Clothing,433,26,750
2026-01-31,Store_03,Grocery,439,47,1095
2026-01-31,Store_03,Home,524,36,778
2026-01-31,Store_03,Beauty,339,38,1863
2026-02-01,Store_01,Electronics,321,16,618
2026-02-01,Store_01,Clothing,199,21,1321
2026-02-01,Store_01,Grocery,351,18,1324
2026-02-01,Store_01,Home,298,9,1559
2026-02-01,Store_01,Beauty,337,29,792
2026-02-01,Store_02,Electronics,391,37,848
2026-02-01,Store_02,Clothing,465,30,807
2026-02-01,Store_02,Grocery,529,42,1247
2026-02-01,Store_02,Home,206,20,1520
2026-02-01,Store_02,Beauty,300,37,1673
2026-02-01,Store_03,Electronics,205,17,1041
2026-02-01,Store_03,Clothing,181,23,1564
2026-02-01,Store_03,Grocery,345,13,1004
2026-02-01,Store_03,Home,156,19,1476
2026-02-01,Store_03,Beauty,231,36,1906
2026-02-02,Store_01,Electronics,154,14,646
2026-02-02,Store_01,Clothing,298,47,809
2026-02-02,Store_01,Grocery,517,38,1226
2026-02-02,Store_01,Home,563,46,847
2026-02-02,Store_01,Beauty,268,5,951
2026-02-02,Store_02,Electronics,233,29,1637
2026-02-02,Store_02,Clothing,364,43,1851
2026-02-02,Store_02,Grocery,367,47,1113
2026-02-02,Store_02,Home,507,23,1414
2026-02-02,Store_02,Beauty,227,25,950
2026-02-02,Store_03,Electronics,555,37,622
2026-02-02,Store_03,Clothing,501,45,776
2026-02-02,Store_03,Grocery,380,28,1276
2026-02-02,Store_03,Home,567,32,1758
2026-02-02,Store_03,Beauty,487,36,1839
2026-02-03,Store_01,Electronics,298,10,1199
2026-02-03,Store_01,Clothing,280,16,661
2026-02-03,Store_01,Grocery,376,9,1638
2026-02-03,Store_01,Home,358,12,1990
2026-02-03,Store_01,Beauty,362,38,637
2026-02-03,Store_02,Electronics,182,32,563
2026-02-03,Store_02,Clothing,424,39,664
2026-02-03,Store_02,Grocery,423,46,790
2026-02-03,Store_02,Home,532,14,1002
2026-02-03,Store_02,Beauty,356,17,1625
2026-02-03,Store_03,Electronics,265,14,1112
2026-02-03,Store_03,Clothing,356,31,751
2026-02-03,Store_03,Grocery,226,22,1386
2026-02-03,Store_03,Home,366,49,609
2026-02-03,Store_03,Beauty,236,18,788
2026-02-04,Store_01,Electronics,237,22,675
2026-02-04,Store_01,Clothing,200,37,632
2026-02-04,Store_01,Grocery,219,16,874
2026-02-04,Store_01,Home,456,32,739
2026-02-04,Store_01,Beauty,289,7,1816
2026-02-04,Store_02,Electronics,164,20,1461
2026-02-04,Store_02,Clothing,474,31,1503
2026-02-04,Store_02,Grocery,314,29,1757
2026-02-04,Store_02,Home,579,23,883
2026-02-04,Store_02,Beauty,518,23,1898
2026-02-04,Store_03,Electronics,483,25,1631
2026-02-04,Store_03,Clothing,270,50,1994
2026-02-04,Store_03,Grocery,410,18,1284
2026-02-04,Store_03,Home,413,23,582
2026-02-04,Store_03,Beauty,350,45,1865
2026-02-05,Store_01,Electronics,544,11,504
2026-02-05,Store_01,Clothing,512,43,1278
2026-02-05,Store_01,Grocery,280,49,1905
2026-02-05,Store_01,Home,290,14,635
2026-02-05,Store_01,Beauty,520,16,1850
2026-02-05,Store_02,Electronics,543,7,1599
2026-02-05,Store_02,Clothing,468,22,779
2026-02-05,Store_02,Grocery,396,5,1208
2026-02-05,Store_02,Home,431,50,1696
2026-02-05,Store_02,Beauty,484,29,1738
2026-02-05,Store_03,Electronics,432,49,948
2026-02-05,Store_03,Clothing,557,14,1994
2026-02-05,Store_03,Grocery,185,23,1829
2026-02-05,Store_03,Home,516,37,667
2026-02-05,Store_03,Beauty,153,39,519
2026-02-06,Store_01,Electronics,585,11,880
2026-02-06,Store_01,Clothing,294,49,1078
2026-02-06,Store_01,Grocery,367,43,957
2026-02-06,Store_01,Home,210,17,1882
2026-02-06,Store_01,Beauty,534,35,1019
2026-02-06,Store_02,Electronics,243,6,1157
2026-02-06,Store_02,Clothing,191,9,1726
2026-02-06,Store_02,Grocery,425,10,1294
2026-02-06,Store_02,Home,313,49,794
2026-02-06,Store_02,Beauty,501,14,1891
2026-02-06,Store_03,Electronics,181,36,1494
