date,store_id,sku,quantity,total_revenue,total_cost,checkout_time_min,queue_length,customer_id,delay_cost_est
2024-06-01,S4,P19,4,824.0,578.44,5.499146019184458,1,C2936,41.2
2024-03-03,S1,P184,3,2093.4,1479.81,3.541319567311689,11,C1879,0.0
2024-07-01,S1,P100,3,498.75,413.52,9.554559336250437,9,C437,24.9375
2024-07-14,S1,P167,3,1343.94,923.88,2.518394453384766,8,C1573,0.0
2024-08-11,S2,P145,2,728.78,591.98,9.64381057278252,0,C457,36.439
2024-08-24,S5,P174,3,275.13,218.22,4.381775890243512,9,C1007,0.0
2024-04-02,S1,P87,3,2059.86,1464.51,1.9424236143181588,4,C513,0.0
2024-10-14,S4,P123,4,3116.04,1949.52,9.349314044474024,6,C1514,155.80200000000002
2024-07-01,S1,P37,4,895.36,562.88,9.9673809821035,8,C2984,44.768
2024-05-28,S4,P89,4,677.2,531.68,6.44640514797328,12,C2356,33.86000000000001
2024-05-20,S1,P57,2,1279.68,974.2,2.831616203438479,2,C1456,0.0
2024-05-13,S1,P5,1,306.64,252.64,2.0970754042661315,10,C2497,0.0
2024-10-13,S5,P18,4,1980.96,1350.92,4.089674290280863,13,C2846,0.0
2024-03-12,S3,P133,2,43.18,31.12,8.908119485509864,0,C2055,2.1590000000000003
2024-06-13,S4,P127,2,636.28,408.72,3.09237310254522,3,C1148,0.0
2024-11-03,S4,P43,3,1869.0,1230.15,9.361967719753247,10,C1719,93.45
2024-07-15,S5,P191,3,638.1899999999999,511.41,7.54307707102189,6,C740,31.909499999999998
2024-02-21,S2,P161,3,513.72,424.9500000000001,8.902218295181939,3,C2596,25.686000000000003
2024-07-22,S4,P46,3,671.9399999999999,542.55,5.60121118164291,13,C1490,33.597
2024-01-14,S3,P83,4,933.08,745.96,1.2718079709986343,4,C116,0.0
2024-01-02,S5,P35,4,3082.28,1944.68,5.4605224113985695,14,C2180,154.11400000000003
2024-05-06,S4,P13,2,1489.5,987.14,8.368784173894134,13,C2683,74.47500000000001
2024-08-04,S2,P165,3,1722.84,1183.47,1.8321653356926229,1,C2002,0.0
2024-03-01,S5,P147,2,493.26,323.34,7.886294944320769,13,C2305,24.663
2024-01-02,S5,P96,2,148.72,112.28,6.990083048896162,3,C1185,7.436
2024-09-07,S5,P35,1,770.57,486.17,2.036766291507345,14,C1516,0.0
2024-09-03,S1,P81,1,362.7,275.9,8.673398372421797,0,C821,18.135
2024-07-31,S5,P119,3,873.1800000000001,551.7,7.566171004301009,3,C2884,43.659000000000006
2024-09-09,S5,P4,4,1900.44,1381.08,7.219073942765156,12,C1297,95.022
2024-10-05,S3,P142,1,725.98,458.47,5.04021586932862,0,C372,36.299
2024-12-19,S4,P37,4,895.36,562.88,7.182228157550735,4,C2796,44.768
2024-06-03,S2,P2,1,66.15,41.88,9.34372153862663,5,C1504,3.3075000000000006
2024-07-26,S3,P34,2,782.7,528.42,7.236319882057685,8,C1765,39.135000000000005
2024-11-25,S5,P151,1,123.86,90.77,8.926594002462446,9,C1125,6.1930000000000005
2024-12-17,S4,P36,2,904.16,718.02,6.756265487610873,11,C382,45.208
2024-12-03,S1,P131,2,664.84,492.04,7.286921440856502,8,C1075,33.242000000000004
2024-09-14,S3,P154,4,1415.84,1155.4,7.121521854646637,1,C1063,70.792
2024-12-04,S2,P47,1,288.19,204.81,5.26374221872763,14,C2530,14.409500000000001
2024-09-03,S5,P153,2,1024.12,754.58,3.753064503078709,14,C2020,0.0
2024-04-12,S3,P158,2,1029.48,761.94,8.802687645846515,3,C21,51.474000000000004
2024-05-01,S4,P143,1,337.79,233.27,6.984807410283121,12,C1321,16.8895
2024-11-24,S3,P171,2,654.62,502.28,3.807695586280524,8,C1724,0.0
2024-10-02,S4,P157,1,656.01,457.45,7.306454399571079,12,C1822,32.8005
2024-02-09,S2,P18,4,1980.96,1350.92,6.627955045986021,2,C283,99.048
2024-07-25,S5,P72,4,228.48,178.0,7.294418325811251,13,C466,11.424
2024-04-01,S1,P195,3,783.36,586.8,4.756866951082433,0,C1532,0.0
2024-09-11,S3,P88,4,1128.52,821.68,2.3553027751815394,11,C2454,0.0
2024-05-16,S3,P46,1,223.98,180.85,6.067469582223128,9,C1648,11.199
2024-03-29,S4,P166,1,654.78,452.54,4.330000283267156,9,C1606,0.0
2024-11-08,S4,P17,1,285.06,230.23,2.275996137515897,7,C408,0.0
2024-05-09,S4,P17,2,570.12,460.46,2.873441714234694,6,C1636,0.0
2024-04-21,S1,P198,4,648.36,481.64,6.689814154543979,5,C2144,32.418
2024-07-11,S2,P184,4,2791.2,1973.08,3.3978330423837093,3,C1224,0.0
2024-03-10,S5,P124,1,526.43,371.15,6.747101543450573,6,C125,26.3215
2024-09-30,S4,P13,3,2234.25,1480.71,3.712739468642085,5,C584,0.0
2024-08-17,S5,P3,2,1073.62,812.22,6.816376518486615,14,C2895,53.681
2024-03-18,S5,P146,2,1459.26,986.48,5.558291503568472,13,C1505,72.96300000000001
2024-08-07,S2,P66,3,2070.84,1491.99,5.401912396709726,9,C2406,103.54200000000002
2024-12-12,S4,P89,2,338.6,265.84,9.171456878070298,8,C292,16.930000000000003
2024-10-26,S5,P140,1,470.71,318.41,2.07212844611939,10,C1836,0.0
2024-06-14,S1,P123,1,779.01,487.38,6.79292139207662,6,C2424,38.950500000000005
2024-09-12,S3,P108,2,511.54,349.82,3.61781383910748,12,C2484,0.0
2024-08-09,S4,P3,4,2147.24,1624.44,2.26531159866412,11,C1351,0.0
2024-06-03,S4,P95,1,109.51,87.74,7.873593116075101,4,C756,5.4755
2024-04-06,S3,P47,3,864.5699999999999,614.4300000000001,6.040032940627999,14,C1193,43.2285
2024-01-24,S4,P159,3,431.01,331.41,8.91474147789952,0,C1298,21.5505
2024-04-28,S2,P132,3,526.98,395.61,1.6130588403595438,7,C1243,0.0
2024-03-05,S3,P31,4,966.36,731.04,7.863155958130079,0,C2037,48.318000000000005
2024-05-27,S5,P23,2,73.9,50.8,3.947072503824139,9,C681,0.0
2024-09-10,S3,P161,1,171.24,141.65,1.6522155419099342,11,C2160,0.0
2024-07-09,S3,P111,3,119.76,87.6,3.0011529172565097,4,C834,0.0
2024-07-27,S1,P91,4,450.6,346.6,6.589948936671747,5,C203,22.53
2024-11-16,S4,P64,4,1914.28,1304.4,1.8365986805352628,13,C1217,0.0
2024-08-02,S2,P28,3,479.85,351.12,3.4012636236821763,3,C209,0.0
2024-06-19,S4,P116,1,94.49,60.53,3.64312753593424,0,C334,0.0
2024-07-12,S4,P129,4,1168.92,766.44,1.6062402767223818,11,C2490,0.0
2024-11-09,S4,P157,3,1968.03,1372.35,5.015255642202556,10,C2783,98.4015
2024-12-12,S4,P175,4,1649.64,1296.12,2.7910870555387985,14,C377,0.0
2024-11-19,S2,P161,1,171.24,141.65,5.778470067649452,4,C564,8.562000000000001
2024-12-23,S2,P4,4,1900.44,1381.08,9.01862637329289,3,C2958,95.022
2024-12-14,S1,P36,2,904.16,718.02,8.677114933975469,13,C1163,45.208
2024-11-27,S5,P117,4,1060.04,803.64,2.9710114223541764,12,C217,0.0
2024-04-09,S1,P189,2,508.22,409.22,3.0137758913715738,13,C345,0.0
2024-10-05,S2,P7,3,1062.06,833.67,3.2559771464943763,2,C2809,0.0
2024-09-11,S5,P1,4,189.08,131.04,9.39377506089902,10,C978,9.454
2024-01-21,S4,P176,4,2498.08,1797.72,9.232561420778149,11,C2172,124.904
2024-05-23,S3,P163,2,1301.6,820.06,8.789268916245618,4,C2359,65.08
2024-04-30,S2,P149,1,306.76,214.15,2.9549039257896395,8,C2431,0.0
2024-06-16,S4,P4,1,475.11,345.27,6.3412622139593084,10,C439,23.7555
2024-12-11,S5,P111,3,119.76,87.6,9.008757403081498,6,C2463,5.988
2024-07-18,S1,P167,1,447.98,307.96,6.470884861251709,5,C597,22.399
2024-12-20,S2,P172,2,1369.72,980.44,8.202599025732429,3,C2088,68.486
2024-05-01,S4,P58,2,1019.72,698.06,8.926904997578891,9,C2651,50.986000000000004
2024-04-09,S2,P7,2,708.04,555.78,8.918972265364037,12,C482,35.402
2024-04-09,S3,P24,2,881.02,701.6,4.106898437033199,4,C1706,0.0
2024-05-25,S5,P142,2,1451.96,916.94,6.236836249931701,3,C1525,72.598
2024-11-13,S5,P55,2,1418.62,936.92,4.427994223876883,3,C565,0.0
2024-02-16,S4,P59,4,105.44,75.44,7.359658345969032,9,C2002,5.272
2024-08-19,S2,P82,2,60.62,49.9,1.9209176239054648,10,C371,0.0
2024-09-23,S5,P155,1,91.12,75.59,6.904881354517916,1,C2668,4.556
2024-02-23,S5,P14,1,19.4,12.71,9.019060227338134,0,C1414,0.97
2024-09-30,S3,P17,4,1140.24,920.92,9.907545567755598,12,C1486,57.012
2024-12-27,S2,P83,4,933.08,745.96,4.516058599769389,7,C2376,0.0
2024-08-01,S3,P189,3,762.33,613.83,7.602963340321886,8,C2017,38.1165
2024-01-29,S2,P7,4,1416.08,1111.56,9.388651533771387,11,C2656,70.804
2024-02-27,S4,P185,2,378.1,251.4,3.185496967232573,8,C1008,0.0
2024-11-13,S5,P200,4,2064.04,1690.92,3.554267378849389,0,C189,0.0
2024-10-16,S1,P182,1,117.42,86.92,3.573589757081636,0,C360,0.0
2024-06-14,S3,P16,1,515.26,329.03,3.42390406952591,8,C1323,0.0
2024-02-27,S1,P47,2,576.38,409.62,5.828262035688141,5,C2662,28.819000000000003
2024-01-21,S2,P102,2,129.9,89.16,6.891568959163375,0,C885,6.495000000000001
2024-08-26,S4,P147,1,246.63,161.67,7.451318975696256,5,C940,12.3315
2024-12-23,S3,P125,2,1429.9,969.28,6.841350705592026,9,C2666,71.495
2024-10-29,S2,P97,3,83.13,55.23,7.738872394926201,14,C239,4.1565
2024-03-29,S2,P95,1,109.51,87.74,2.4167338711811834,8,C2935,0.0
2024-02-16,S5,P69,3,1691.91,1283.91,8.47038950013146,11,C441,84.59550000000002
2024-03-14,S5,P9,2,974.96,732.72,5.828447081499742,13,C2683,48.748000000000005
2024-04-27,S5,P124,4,2105.72,1484.6,8.4295170940985,3,C2265,105.286
2024-07-13,S5,P192,3,1328.28,902.58,3.7689354656341703,14,C2660,0.0
2024-11-02,S1,P58,3,1529.58,1047.09,6.447511351679269,5,C747,76.479
2024-02-15,S2,P176,1,624.52,449.43,4.687782478371609,11,C1334,0.0
2024-02-19,S5,P29,3,1896.54,1216.9499999999998,4.396772296571802,13,C722,0.0
2024-03-26,S1,P21,2,327.24,251.26,4.92851281183326,10,C1028,0.0
2024-07-28,S3,P132,2,351.32,263.74,7.769906117748747,8,C1226,17.566
2024-01-27,S3,P173,2,314.16,255.34,8.099032997197824,1,C2779,15.708000000000002
2024-08-14,S3,P122,4,2412.44,1591.48,2.5513395171874755,8,C1396,0.0
2024-02-22,S5,P22,2,891.5,716.44,7.02773445919498,7,C2761,44.575
2024-09-12,S3,P35,1,770.57,486.17,1.427086090323153,5,C2651,0.0
2024-08-28,S5,P8,2,625.74,460.76,9.143696737796212,4,C1376,31.287000000000003
2024-10-19,S3,P161,3,513.72,424.9500000000001,2.6753828758030678,4,C2106,0.0
2024-01-31,S2,P124,1,526.43,371.15,4.740845642521978,1,C953,0.0
2024-05-24,S4,P83,3,699.8100000000001,559.47,9.696962497538053,14,C1779,34.990500000000004
2024-11-16,S5,P25,4,1406.88,1098.08,8.263988545295115,13,C1573,70.34400000000001
2024-04-08,S4,P157,2,1312.02,914.9,7.1587509602285895,1,C483,65.601
2024-12-22,S1,P129,2,584.46,383.22,8.50203864285173,9,C1200,29.223000000000003
2024-08-31,S4,P115,1,330.39,220.21,6.502635309266251,2,C1803,16.5195
2024-11-15,S4,P187,4,2240.76,1438.16,4.251720656055024,9,C1665,0.0
2024-02-04,S3,P72,4,228.48,178.0,6.807015750326853,8,C1406,11.424
2024-07-24,S5,P155,3,273.36,226.77,4.618228643966683,5,C1805,0.0
2024-12-29,S1,P128,2,676.46,523.06,3.2667984246218693,11,C1724,0.0
2024-12-04,S2,P103,3,1467.96,965.52,5.365393879559473,8,C2620,73.39800000000001
2024-10-31,S2,P17,1,285.06,230.23,4.12166933966434,3,C2851,0.0
2024-05-03,S3,P13,2,1489.5,987.14,1.2488606590148073,10,C2056,0.0
2024-10-28,S4,P159,3,431.01,331.41,6.334342869908736,0,C2856,21.5505
2024-06-01,S2,P117,1,265.01,200.91,4.333231977347729,6,C587,0.0
2024-03-28,S5,P161,3,513.72,424.9500000000001,3.5781128646285416,1,C2854,0.0
2024-03-16,S1,P132,4,702.64,527.48,9.271285075645885,12,C2151,35.132
2024-06-14,S1,P73,2,221.34,157.28,1.205309867133838,4,C2912,0.0
2024-11-30,S4,P172,4,2739.44,1960.88,9.989954279054428,12,C313,136.972
2024-12-13,S2,P119,3,873.1800000000001,551.7,7.271585658930357,10,C2755,43.659000000000006
2024-07-16,S2,P115,2,660.78,440.42,3.955343301849489,14,C570,0.0
2024-08-09,S3,P12,1,346.66,275.92,4.613086586459077,11,C722,0.0
2024-09-02,S1,P151,3,371.58,272.31,7.443599157291735,2,C883,18.579
2024-07-30,S5,P194,2,812.82,566.58,5.97074325589361,5,C2511,40.641000000000005
2024-07-12,S4,P15,1,553.94,367.21,3.5656702669076497,10,C2832,0.0
2024-01-04,S4,P78,2,1074.84,707.92,6.925738159468018,13,C275,53.742
2024-05-22,S2,P98,3,747.09,539.0699999999999,1.8606689317496856,8,C994,0.0
2024-07-20,S1,P96,2,148.72,112.28,9.24132053650484,7,C1446,7.436
2024-01-23,S2,P50,1,152.49,95.73,1.4441901206908687,11,C755,0.0
2024-06-06,S2,P77,3,1165.65,767.22,1.5917462009209653,6,C421,0.0
2024-03-26,S5,P128,4,1352.92,1046.12,2.86583424889277,13,C2597,0.0
2024-08-13,S2,P165,3,1722.84,1183.47,4.785576661189644,14,C1646,0.0
2024-01-25,S4,P174,1,91.71,72.74,3.4738174647712925,13,C1804,0.0
2024-02-09,S1,P105,1,638.38,471.32,9.779781448155044,11,C695,31.919
2024-01-23,S1,P116,1,94.49,60.53,8.494272664591257,0,C2988,4.7245
2024-10-19,S2,P163,1,650.8,410.03,7.209130807716621,12,C1148,32.54
2024-12-12,S2,P52,3,1693.17,1327.47,3.031141163438167,9,C1486,0.0
2024-08-26,S1,P45,1,218.62,169.72,7.401267053184752,7,C1051,10.931000000000001
2024-12-03,S5,P154,4,1415.84,1155.4,7.615530726072679,8,C1349,70.792
2024-04-16,S2,P161,3,513.72,424.9500000000001,2.070711478838096,12,C971,0.0
2024-05-02,S1,P47,1,288.19,204.81,3.623342253596786,11,C1981,0.0
2024-12-10,S2,P200,3,1548.03,1268.19,9.937338639255044,5,C1698,77.4015
2024-09-09,S1,P31,1,241.59,182.76,4.834610410152378,3,C2569,0.0
2024-04-13,S5,P134,1,85.07,68.22,2.870960316152641,5,C2454,0.0
2024-04-03,S5,P10,1,42.78,32.16,9.287779952480506,1,C1293,2.1390000000000002
2024-08-06,S5,P132,3,526.98,395.61,2.212009794735553,0,C1020,0.0
2024-06-08,S4,P164,4,1665.28,1196.32,8.23818553576221,10,C2254,83.26400000000001
2024-06-22,S2,P51,4,881.16,551.24,7.489714694770485,10,C1953,44.058
2024-07-23,S1,P179,1,364.96,271.87,9.141684006831856,9,C1887,18.248
2024-05-28,S3,P68,2,697.52,439.62,2.4495686425789973,2,C2364,0.0
2024-09-11,S5,P119,4,1164.24,735.6,9.217583889467004,9,C1554,58.212
2024-05-13,S2,P177,2,253.54,208.44,8.805518705466275,9,C2952,12.677
2024-08-09,S1,P19,2,412.0,289.22,7.019414434872904,13,C16,20.6
2024-04-16,S4,P152,1,391.16,245.38,2.2846912984241143,9,C2547,0.0
2024-01-24,S4,P21,4,654.48,502.52,1.3383869869442315,2,C845,0.0
2024-10-20,S3,P124,2,1052.86,742.3,5.933604251879555,9,C1196,52.643
2024-07-24,S5,P89,2,338.6,265.84,9.465694804847924,8,C648,16.930000000000003
2024-09-04,S3,P131,2,664.84,492.04,3.9734696659656574,2,C2968,0.0
2024-04-26,S5,P155,2,182.24,151.18,2.550457323150414,8,C2806,0.0
2024-08-01,S2,P138,3,1286.88,805.71,8.908745155545748,14,C923,64.34400000000001
2024-04-13,S3,P166,3,1964.34,1357.62,9.282281216763147,11,C53,98.217
2024-07-04,S1,P79,1,237.13,175.62,6.89574510997229,12,C1750,11.8565
2024-04-29,S1,P160,2,1323.46,880.66,4.867349736289277,6,C513,0.0
2024-03-12,S3,P157,1,656.01,457.45,1.8611573571848443,1,C1056,0.0
2024-07-08,S3,P49,4,1627.96,1101.24,1.6476704991007782,13,C889,0.0
2024-04-10,S2,P190,4,105.4,79.32,1.9506882073008849,14,C1182,0.0
2024-03-19,S1,P83,2,466.54,372.98,5.471443493365562,14,C1354,23.327
2024-12-26,S5,P86,2,799.98,549.82,6.75738546007818,10,C2744,39.999
2024-03-28,S5,P113,3,1383.09,1105.53,4.9676134476811225,4,C843,0.0
2024-05-15,S5,P59,3,79.08,56.58,2.279606873145016,11,C488,0.0
2024-01-27,S4,P117,4,1060.04,803.64,7.893593477552285,12,C859,53.002
2024-11-19,S1,P152,1,391.16,245.38,4.127003094915565,8,C1758,0.0
2024-04-09,S3,P169,4,1184.04,817.24,3.0196020115306825,6,C277,0.0
2024-07-28,S3,P122,3,1809.33,1193.61,5.912800270076394,4,C2730,90.4665
2024-07-06,S3,P114,4,1113.12,707.96,7.425196187288506,6,C2162,55.656
2024-03-11,S3,P48,2,1019.24,682.18,2.887802255507842,11,C2014,0.0
2024-07-29,S5,P21,1,163.62,125.63,3.121016432652808,8,C2164,0.0
2024-05-17,S5,P67,3,692.52,574.14,6.11260203207238,3,C76,34.626
2024-02-08,S4,P35,2,1541.14,972.34,4.471114050798679,3,C1290,0.0
2024-03-05,S3,P47,3,864.5699999999999,614.4300000000001,9.992775604433405,10,C575,43.2285
2024-05-30,S5,P146,1,729.63,493.24,4.180978804506096,9,C1423,0.0
2024-04-28,S4,P156,3,1479.93,1046.82,5.610364188444318,8,C1638,73.99650000000001
2024-11-18,S3,P107,4,947.48,779.44,6.291522032755799,11,C941,47.374
2024-07-08,S1,P167,1,447.98,307.96,9.759362241585585,1,C424,22.399
2024-11-25,S4,P146,2,1459.26,986.48,9.609015905985691,5,C19,72.96300000000001
2024-10-20,S3,P30,3,247.62,191.79,2.930318075693457,13,C2953,0.0
2024-07-21,S2,P173,2,314.16,255.34,3.8182896520743306,10,C2726,0.0
2024-11-03,S3,P6,4,596.64,397.2,6.8031424026111615,0,C1326,29.832
2024-05-30,S3,P114,2,556.56,353.98,3.1668470346486184,2,C1773,0.0
2024-03-29,S4,P195,2,522.24,391.2,3.69214018020267,5,C1685,0.0
2024-12-02,S1,P151,4,495.44,363.08,3.5822758496914515,1,C2828,0.0
2024-07-15,S5,P117,2,530.02,401.82,8.660340415309793,9,C1035,26.501
2024-07-29,S2,P4,3,1425.33,1035.81,6.259628540277679,0,C93,71.2665
2024-04-26,S5,P13,3,2234.25,1480.71,3.202098223476245,0,C2795,0.0
2024-01-24,S3,P188,4,154.24,99.72,4.397279901753363,11,C123,0.0
2024-12-23,S3,P65,3,1091.31,763.8,8.94217775927726,14,C2123,54.5655
2024-05-29,S3,P13,4,2979.0,1974.28,4.925076973930067,9,C2542,0.0
2024-12-11,S3,P75,1,370.37,280.88,6.135853829511026,8,C2197,18.5185
2024-08-28,S4,P29,4,2528.72,1622.6,4.362614020800946,4,C140,0.0
2024-03-25,S4,P99,2,106.0,67.1,4.291625702968196,14,C726,0.0
2024-12-07,S3,P77,2,777.1,511.48,4.784453193764773,4,C1706,0.0
2024-02-15,S1,P119,2,582.12,367.8,5.486023171456106,7,C1527,29.106
2024-01-08,S3,P83,2,466.54,372.98,7.234022834459935,0,C1894,23.327
2024-10-06,S3,P182,3,352.26,260.76,7.064514605328075,1,C1671,17.613
2024-03-16,S4,P44,1,382.92,259.02,7.678248030449163,0,C2875,19.146
2024-12-02,S4,P176,3,1873.56,1348.29,4.446485851475005,12,C2652,0.0
2024-12-26,S5,P175,3,1237.23,972.09,8.624820766935477,6,C422,61.86150000000001
2024-01-04,S3,P15,4,2215.76,1468.84,3.4690023968610704,14,C377,0.0
2024-05-02,S4,P129,1,292.23,191.61,6.151678475201716,2,C1175,14.611500000000001
2024-03-12,S3,P158,2,1029.48,761.94,2.9842405765988422,3,C1195,0.0
2024-12-07,S4,P135,4,2153.24,1502.24,5.7317532062633,3,C2537,107.66199999999999
2024-07-02,S3,P120,3,930.84,754.74,3.021124171838509,6,C1622,0.0
2024-12-15,S1,P21,1,163.62,125.63,2.160734867545977,2,C2198,0.0
2024-11-27,S1,P120,4,1241.12,1006.32,6.834178020356259,11,C2384,62.056
2024-01-10,S3,P119,2,582.12,367.8,1.124288574478638,3,C2341,0.0
2024-02-28,S5,P16,3,1545.78,987.09,6.319825201852424,13,C582,77.289
2024-12-19,S3,P127,3,954.42,613.08,6.560548024388214,7,C906,47.721000000000004
2024-06-03,S3,P107,4,947.48,779.44,6.97264616874244,10,C243,47.374
2024-05-03,S5,P120,4,1241.12,1006.32,4.812812020951481,7,C2775,0.0
2024-08-30,S2,P46,4,895.92,723.4,3.742971847611865,11,C2357,0.0
2024-05-12,S2,P145,2,728.78,591.98,3.091113836547001,7,C1509,0.0
2024-07-17,S3,P16,2,1030.52,658.06,1.6340471723319134,13,C117,0.0
2024-10-07,S4,P156,3,1479.93,1046.82,6.227460968165733,8,C922,73.99650000000001
2024-02-27,S5,P50,2,304.98,191.46,9.459022370504712,6,C628,15.249000000000002
2024-08-08,S2,P148,2,280.58,179.36,2.543926298149113,12,C1199,0.0
2024-03-16,S4,P67,1,230.84,191.38,1.788330468431587,11,C489,0.0
2024-09-18,S3,P164,1,416.32,299.08,3.626554752465103,11,C231,0.0
2024-06-09,S5,P156,4,1973.24,1395.76,5.786724059284742,4,C478,98.662
2024-07-09,S1,P143,2,675.58,466.54,8.722549784790495,10,C76,33.779
2024-06-21,S5,P51,1,220.29,137.81,6.4820782221085285,13,C184,11.0145
2024-04-27,S3,P9,4,1949.92,1465.44,6.443028353720466,1,C597,97.49600000000001
2024-04-01,S5,P73,2,221.34,157.28,9.295496421639042,8,C991,11.067
2024-02-28,S3,P125,1,714.95,484.64,3.802435525322773,2,C396,0.0
2024-10-01,S2,P151,1,123.86,90.77,4.811961956046067,9,C1990,0.0
2024-12-14,S5,P186,4,1828.12,1505.04,8.695523846374154,5,C1867,91.406
2024-06-06,S5,P10,3,128.34,96.48,1.425537496598683,5,C2823,0.0
2024-05-16,S3,P189,2,508.22,409.22,1.5239804540473303,1,C2376,0.0
2024-07-05,S1,P112,1,145.45,96.95,7.848845546078883,10,C2736,7.2725
2024-09-12,S5,P147,4,986.52,646.68,4.443959631638646,14,C2599,0.0
2024-03-11,S2,P79,2,474.26,351.24,3.089798215286909,5,C701,0.0
2024-01-23,S2,P174,2,183.42,145.48,2.013981574182955,7,C1416,0.0
2024-09-01,S5,P14,3,58.2,38.13,8.035774646634755,0,C2064,2.91
2024-08-01,S1,P115,3,991.17,660.63,7.197491828858572,0,C1432,49.5585
2024-01-12,S4,P167,1,447.98,307.96,2.387724106816301,8,C2243,0.0
2024-03-22,S5,P85,1,63.26,51.82,9.980747012357735,1,C2653,3.1630000000000003
2024-05-29,S3,P189,1,254.11,204.61,3.79686464101116,5,C726,0.0
2024-09-27,S3,P68,4,1395.04,879.24,7.683716890211449,0,C2641,69.752
2024-08-20,S1,P46,4,895.92,723.4,8.705316997817294,0,C1761,44.796
2024-09-07,S5,P129,1,292.23,191.61,3.915497027918821,13,C1111,0.0
2024-10-17,S4,P65,3,1091.31,763.8,9.285430565570516,1,C2781,54.5655
2024-04-04,S4,P112,2,290.9,193.9,1.783105176212724,3,C865,0.0
2024-01-31,S1,P177,2,253.54,208.44,6.592843312497964,13,C2955,12.677
2024-01-24,S2,P60,4,2230.44,1498.56,5.767668150601367,9,C2163,111.522
2024-03-18,S2,P71,3,938.31,610.2,7.9388337814363155,2,C292,46.9155
2024-11-28,S2,P110,4,1872.48,1398.08,5.068966155797424,14,C1922,93.62400000000001
2024-12-31,S4,P96,4,297.44,224.56,8.627184991728878,3,C2518,14.872
2024-04-09,S2,P161,2,342.48,283.3,5.306937720919316,4,C19,17.124000000000002
2024-08-12,S2,P32,3,829.5,643.59,8.122159014036795,9,C1991,41.475
2024-05-07,S5,P11,3,1676.0099999999998,1248.24,8.152008667832794,6,C1663,83.8005
2024-05-08,S4,P113,4,1844.12,1474.04,6.480111005082609,4,C1538,92.206
2024-10-20,S5,P49,2,813.98,550.62,9.364846788148666,4,C2174,40.699000000000005
2024-09-30,S5,P71,3,938.31,610.2,1.9916003918690104,1,C2981,0.0
2024-01-31,S5,P86,3,1199.97,824.73,8.920057532371702,1,C2309,59.99850000000001
2024-04-07,S4,P112,3,436.35,290.85,2.999540699030095,4,C691,0.0
2024-06-22,S5,P112,3,436.35,290.85,6.335769498234551,6,C610,21.817500000000003
2024-11-27,S2,P20,2,1496.88,972.28,6.186878338734566,13,C2966,74.84400000000001
2024-06-11,S3,P7,1,354.02,277.89,7.612734176299067,10,C2956,17.701
2024-01-11,S3,P134,2,170.14,136.44,7.601857323069855,11,C578,8.507
2024-04-13,S4,P166,4,2619.12,1810.16,5.21182274928336,3,C2453,130.956
2024-12-19,S5,P168,4,2427.04,1812.16,6.317910145036745,6,C1677,121.352
2024-12-04,S3,P116,3,283.47,181.59,7.60300960896951,7,C2229,14.173500000000002
2024-12-30,S5,P147,4,986.52,646.68,5.77433182757347,12,C844,49.326
2024-05-01,S1,P163,4,2603.2,1640.12,6.5514628917325854,1,C109,130.16
2024-02-25,S2,P11,1,558.67,416.08,7.097308472212471,4,C1817,27.9335
2024-09-11,S5,P5,1,306.64,252.64,1.3297275747955666,3,C1366,0.0
2024-02-04,S3,P180,1,378.89,256.67,9.69678797162564,3,C1385,18.9445
2024-01-26,S5,P53,3,1630.29,1059.54,9.43842634652402,5,C268,81.5145
2024-04-30,S2,P46,4,895.92,723.4,1.4675455756086482,13,C2366,0.0
2024-07-20,S2,P77,2,777.1,511.48,4.446778457110544,8,C1336,0.0
2024-09-08,S5,P93,2,769.98,526.36,8.675731125110888,7,C2110,38.499
2024-06-26,S3,P155,3,273.36,226.77,9.685365709436836,5,C2402,13.668000000000001
2024-10-17,S2,P122,4,2412.44,1591.48,9.361846848126392,1,C2294,120.62200000000001
2024-11-14,S3,P90,4,1914.64,1404.12,1.5913155949261442,10,C1355,0.0
2024-06-19,S1,P12,4,1386.64,1103.68,9.210180165840017,11,C2020,69.33200000000001
2024-02-22,S1,P153,4,2048.24,1509.16,1.8019560698045336,12,C1094,0.0
2024-07-02,S2,P192,4,1771.04,1203.44,7.619464130397196,1,C17,88.552
2024-02-01,S2,P43,4,2492.0,1640.2,5.471684772773069,7,C1453,124.60000000000001
2024-09-30,S3,P144,4,566.28,408.72,4.0128761843026,12,C1093,0.0
2024-04-04,S2,P185,4,756.2,502.8,7.424257648839806,3,C2859,37.81
2024-09-12,S1,P10,3,128.34,96.48,3.6438036022783287,0,C2507,0.0
2024-09-07,S1,P89,4,677.2,531.68,1.8318263638965373,3,C1853,0.0
2024-11-29,S2,P184,4,2791.2,1973.08,8.931664254289759,1,C2411,139.56
2024-02-12,S5,P136,4,1203.96,976.32,4.884681132011934,14,C2768,0.0
2024-06-09,S5,P123,3,2337.03,1462.14,9.552309643524508,11,C953,116.85150000000002
2024-07-17,S1,P35,3,2311.71,1458.51,9.29462875785317,2,C258,115.58550000000001
2024-06-06,S1,P9,2,974.96,732.72,1.0434551004247514,13,C2365,0.0
2024-09-23,S3,P146,1,729.63,493.24,4.375809238213952,4,C2566,0.0
2024-05-03,S1,P67,4,923.36,765.52,3.2884367652060305,3,C2735,0.0
